channel_key,upload_rank,age_days
01831536c06a,22,0.24
01831536c06a,23,0.26
01831536c06a,24,0.28
01831536c06a,25,0.3
01831536c06a,26,0.31
01831536c06a,27,0.31
01831536c06a,28,0.33
01831536c06a,29,0.34
01831536c06a,30,0.35
01831536c06a,31,0.36
01831536c06a,32,0.38
01831536c06a,33,0.39
01831536c06a,34,0.39
01831536c06a,35,0.4
01831536c06a,36,0.42
01831536c06a,37,0.44
01831536c06a,38,0.45
01831536c06a,39,0.45
01831536c06a,40,0.45
01831536c06a,41,0.46
01831536c06a,42,0.46
01831536c06a,43,0.48
01831536c06a,44,0.5
01831536c06a,45,0.5
01831536c06a,46,0.51
01831536c06a,47,0.54
01831536c06a,48,0.55
01831536c06a,49,0.57
01831536c06a,50,0.62
576d3e75bd09,1,0.01
576d3e75bd09,2,0.06
576d3e75bd09,3,0.12
576d3e75bd09,4,0.17
576d3e75bd09,5,0.44
576d3e75bd09,6,0.91
576d3e75bd09,7,0.96
576d3e75bd09,8,1.0
576d3e75bd09,9,1.04
576d3e75bd09,10,2.17
576d3e75bd09,11,2.27
576d3e75bd09,12,2.37
576d3e75bd09,13,3.0
576d3e75bd09,14,3.05
576d3e75bd09,15,3.09
576d3e75bd09,16,3.14
576d3e75bd09,17,3.19
576d3e75bd09,18,3.89
576d3e75bd09,19,3.94
576d3e75bd09,20,4.05
576d3e75bd09,21,5.37
576d3e75bd09,22,6.0
576d3e75bd09,23,6.05
576d3e75bd09,24,6.08
576d3e75bd09,25,6.12
576d3e75bd09,26,7.1
576d3e75bd09,27,8.0
576d3e75bd09,28,8.05
576d3e75bd09,29,8.08
576d3e75bd09,30,8.13
576d3e75bd09,31,8.18
576d3e75bd09,32,8.23
576d3e75bd09,33,9.04
576d3e75bd09,34,9.09
576d3e75bd09,35,9.12
576d3e75bd09,36,9.2
576d3e75bd09,37,9.25
576d3e75bd09,38,10.05
576d3e75bd09,39,10.08
576d3e75bd09,40,11.15
576d3e75bd09,41,11.22
576d3e75bd09,42,11.31
576d3e75bd09,43,11.38
576d3e75bd09,44,11.92
576d3e75bd09,45,11.96
576d3e75bd09,46,12.16
576d3e75bd09,47,12.43
576d3e75bd09,48,12.88
576d3e75bd09,49,12.94
576d3e75bd09,50,12.97
5c489ea27c58,1,0.36
5c489ea27c58,2,0.51
5c489ea27c58,3,1.5
5c489ea27c58,4,2.51
5c489ea27c58,5,3.51
5c489ea27c58,6,4.51
5c489ea27c58,7,5.51
5c489ea27c58,8,6.52
5c489ea27c58,9,7.33
5c489ea27c58,10,7.46
5c489ea27c58,11,8.52
5c489ea27c58,12,9.55
5c489ea27c58,13,11.52
5c489ea27c58,14,12.49
5c489ea27c58,15,13.5
5c489ea27c58,16,14.32
5c489ea27c58,17,14.52
5c489ea27c58,18,15.52
5c489ea27c58,19,17.53
5c489ea27c58,20,18.5
5c489ea27c58,21,19.49
5c489ea27c58,22,21.34
5c489ea27c58,23,21.51
5c489ea27c58,24,22.56
5c489ea27c58,25,24.57
5c489ea27c58,26,25.54
5c489ea27c58,27,26.54
5c489ea27c58,28,28.36
5c489ea27c58,29,28.51
5c489ea27c58,30,30.57
5c489ea27c58,31,32.51
5c489ea27c58,32,34.49
5c489ea27c58,33,36.29
5c489ea27c58,34,36.59
5c489ea27c58,35,38.58
5c489ea27c58,36,40.63
5c489ea27c58,37,42.47
5c489ea27c58,38,44.6
5c489ea27c58,39,46.53
5c489ea27c58,40,48.32
5c489ea27c58,41,49.48
5c489ea27c58,42,54.55
5c489ea27c58,43,57.27
5c489ea27c58,44,59.49
5c489ea27c58,45,65.51
5c489ea27c58,46,68.33
5c489ea27c58,47,74.36
5c489ea27c58,48,75.49
5c489ea27c58,49,81.49
5c489ea27c58,50,85.51
f27f8aa712d3,1,0.4
f27f8aa712d3,2,0.44
f27f8aa712d3,3,0.48
f27f8aa712d3,4,0.53
f27f8aa712d3,5,0.59
f27f8aa712d3,6,0.65
f27f8aa712d3,7,0.67
f27f8aa712d3,8,0.72
f27f8aa712d3,9,0.73
f27f8aa712d3,10,1.36
f27f8aa712d3,11,1.4
f27f8aa712d3,12,1.46
f27f8aa712d3,13,1.46
f27f8aa712d3,14,1.51
f27f8aa712d3,15,1.53
f27f8aa712d3,16,1.57
f27f8aa712d3,17,1.6
f27f8aa712d3,18,1.63
f27f8aa712d3,19,1.66
f27f8aa712d3,20,1.68
f27f8aa712d3,21,2.49
f27f8aa712d3,22,2.57
f27f8aa712d3,23,2.69
f27f8aa712d3,24,3.39
f27f8aa712d3,25,3.44
f27f8aa712d3,26,3.51
f27f8aa712d3,27,3.54
f27f8aa712d3,28,3.56
f27f8aa712d3,29,3.61
f27f8aa712d3,30,3.65
f27f8aa712d3,31,3.68
f27f8aa712d3,32,3.7
f27f8aa712d3,33,4.32
f27f8aa712d3,34,4.36
f27f8aa712d3,35,4.42
f27f8aa712d3,36,4.44
f27f8aa712d3,37,4.48
f27f8aa712d3,38,4.53
f27f8aa712d3,39,4.57
f27f8aa712d3,40,4.61
f27f8aa712d3,41,4.65
f27f8aa712d3,42,4.68
f27f8aa712d3,43,4.71
f27f8aa712d3,44,5.4
f27f8aa712d3,45,5.44
f27f8aa712d3,46,5.5
f27f8aa712d3,47,5.54
f27f8aa712d3,48,5.57
f27f8aa712d3,49,5.67
f27f8aa712d3,50,5.7
b32c18dc7130,1,0.75
b32c18dc7130,2,0.89
b32c18dc7130,3,0.89
b32c18dc7130,4,0.89
b32c18dc7130,5,1.94
b32c18dc7130,6,2.85
b32c18dc7130,7,2.85
b32c18dc7130,8,2.86
b32c18dc7130,9,2.86
b32c18dc7130,10,2.86
b32c18dc7130,11,2.86
b32c18dc7130,12,3.88
b32c18dc7130,13,3.88
b32c18dc7130,14,4.28
b32c18dc7130,15,4.7
b32c18dc7130,16,4.77
b32c18dc7130,17,4.77
b32c18dc7130,18,4.82
b32c18dc7130,19,5.78
b32c18dc7130,20,5.78
b32c18dc7130,21,5.79
b32c18dc7130,22,5.8
b32c18dc7130,23,5.8
b32c18dc7130,24,5.8
b32c18dc7130,25,5.84
b32c18dc7130,26,6.78
b32c18dc7130,27,6.83
b32c18dc7130,28,6.84
b32c18dc7130,29,6.84
b32c18dc7130,30,6.88
b32c18dc7130,31,6.88
b32c18dc7130,32,6.88
b32c18dc7130,33,6.9
b32c18dc7130,34,6.9
b32c18dc7130,35,6.9
b32c18dc7130,36,7.08
b32c18dc7130,37,7.84
b32c18dc7130,38,7.87
b32c18dc7130,39,7.87
b32c18dc7130,40,7.87
b32c18dc7130,41,7.87
b32c18dc7130,42,8.77
b32c18dc7130,43,8.78
b32c18dc7130,44,8.8
b32c18dc7130,45,8.82
b32c18dc7130,46,8.82
b32c18dc7130,47,9.79
b32c18dc7130,48,9.8
b32c18dc7130,49,9.81
b32c18dc7130,50,9.82
dc24328c0f19,1,1.15
dc24328c0f19,2,2.22
dc24328c0f19,3,3.25
dc24328c0f19,4,4.27
dc24328c0f19,5,5.29
dc24328c0f19,6,6.21
dc24328c0f19,7,7.32
dc24328c0f19,8,8.34
dc24328c0f19,9,10.65
dc24328c0f19,10,11.19
dc24328c0f19,11,12.24
dc24328c0f19,12,13.26
dc24328c0f19,13,14.31
dc24328c0f19,14,15.04
dc24328c0f19,15,15.25
dc24328c0f19,16,16.26
dc24328c0f19,17,17.25
dc24328c0f19,18,18.3
dc24328c0f19,19,19.31
dc24328c0f19,20,20.45
dc24328c0f19,21,21.31
dc24328c0f19,22,22.26
dc24328c0f19,23,23.35
dc24328c0f19,24,24.24
dc24328c0f19,25,25.38
dc24328c0f19,26,27.27
dc24328c0f19,27,29.31
dc24328c0f19,28,33.31
dc24328c0f19,29,36.3
dc24328c0f19,30,42.31
dc24328c0f19,31,46.31
dc24328c0f19,32,56.28
dc24328c0f19,33,64.38
dc24328c0f19,34,65.57
dc24328c0f19,35,68.22
dc24328c0f19,36,70.3
dc24328c0f19,37,72.51
dc24328c0f19,38,74.26
dc24328c0f19,39,75.45
dc24328c0f19,40,76.64
dc24328c0f19,41,77.21
dc24328c0f19,42,77.35
dc24328c0f19,43,78.26
dc24328c0f19,44,80.4
dc24328c0f19,45,81.27
dc24328c0f19,46,82.31
dc24328c0f19,47,83.32
dc24328c0f19,48,84.29
dc24328c0f19,49,86.44
dc24328c0f19,50,87.46
02e5e96c7f87,1,0.21
02e5e96c7f87,2,0.51
02e5e96c7f87,3,1.32
02e5e96c7f87,4,1.56
02e5e96c7f87,5,2.19
02e5e96c7f87,6,2.55
02e5e96c7f87,7,3.65
02e5e96c7f87,8,4.15
02e5e96c7f87,9,4.26
02e5e96c7f87,10,4.63
02e5e96c7f87,11,5.29
02e5e96c7f87,12,5.59
02e5e96c7f87,13,6.33
02e5e96c7f87,14,6.49
02e5e96c7f87,15,7.28
02e5e96c7f87,16,7.59
02e5e96c7f87,17,8.24
02e5e96c7f87,18,8.49
02e5e96c7f87,19,9.21
02e5e96c7f87,20,9.56
02e5e96c7f87,21,10.3
02e5e96c7f87,22,10.58
02e5e96c7f87,23,11.27
02e5e96c7f87,24,11.5
02e5e96c7f87,25,12.18
02e5e96c7f87,26,12.3
02e5e96c7f87,27,12.39
02e5e96c7f87,28,12.63
02e5e96c7f87,29,13.1
02e5e96c7f87,30,13.18
02e5e96c7f87,31,13.21
02e5e96c7f87,32,13.56
02e5e96c7f87,33,14.28
02e5e96c7f87,34,14.36
02e5e96c7f87,35,14.61
02e5e96c7f87,36,15.21
02e5e96c7f87,37,15.3
02e5e96c7f87,38,15.53
02e5e96c7f87,39,16.5
02e5e96c7f87,40,17.23
02e5e96c7f87,41,17.3
02e5e96c7f87,42,17.44
02e5e96c7f87,43,17.55
02e5e96c7f87,44,17.67
02e5e96c7f87,45,18.22
02e5e96c7f87,46,18.42
02e5e96c7f87,47,18.59
02e5e96c7f87,48,19.27
02e5e96c7f87,49,19.54
02e5e96c7f87,50,20.21
b7d333660454,1,0.52
b7d333660454,2,1.53
b7d333660454,3,3.53
b7d333660454,4,4.52
b7d333660454,5,5.5
b7d333660454,6,6.52
b7d333660454,7,7.52
b7d333660454,8,8.51
b7d333660454,9,10.52
b7d333660454,10,11.53
b7d333660454,11,12.51
b7d333660454,12,14.57
b7d333660454,13,15.58
b7d333660454,14,16.75
b7d333660454,15,17.6
b7d333660454,16,18.59
b7d333660454,17,19.57
b7d333660454,18,20.58
b7d333660454,19,21.55
b7d333660454,20,22.57
b7d333660454,21,23.75
b7d333660454,22,24.53
b7d333660454,23,25.57
b7d333660454,24,26.55
b7d333660454,25,27.51
b7d333660454,26,28.57
b7d333660454,27,29.59
b7d333660454,28,30.81
b7d333660454,29,31.54
b7d333660454,30,32.59
b7d333660454,31,33.58
b7d333660454,32,34.55
b7d333660454,33,35.8
b7d333660454,34,36.56
b7d333660454,35,38.52
b7d333660454,36,39.54
b7d333660454,37,40.57
b7d333660454,38,41.53
b7d333660454,39,42.57
b7d333660454,40,43.59
b7d333660454,41,44.8
b7d333660454,42,45.54
b7d333660454,43,46.56
b7d333660454,44,47.57
b7d333660454,45,48.55
b7d333660454,46,49.55
b7d333660454,47,50.56
b7d333660454,48,54.56
b7d333660454,49,55.5
b7d333660454,50,55.94
614612b2f476,1,1.52
614612b2f476,2,6.52
614612b2f476,3,8.41
614612b2f476,4,14.52
614612b2f476,5,16.54
614612b2f476,6,18.49
614612b2f476,7,20.52
614612b2f476,8,25.52
614612b2f476,9,27.48
614612b2f476,10,29.51
614612b2f476,11,34.51
614612b2f476,12,36.52
614612b2f476,13,43.4
614612b2f476,14,49.5
614612b2f476,15,50.54
614612b2f476,16,53.54
614612b2f476,17,61.47
614612b2f476,18,63.54
614612b2f476,19,67.52
614612b2f476,20,71.56
614612b2f476,21,74.54
614612b2f476,22,81.54
614612b2f476,23,83.54
614612b2f476,24,90.54
614612b2f476,25,92.54
614612b2f476,26,95.54
614612b2f476,27,96.41
614612b2f476,28,97.51
614612b2f476,29,99.56
614612b2f476,30,103.53
614612b2f476,31,105.53
614612b2f476,32,109.54
614612b2f476,33,110.53
614612b2f476,34,117.52
614612b2f476,35,118.53
614612b2f476,36,123.51
614612b2f476,37,127.53
614612b2f476,38,131.32
614612b2f476,39,141.51
614612b2f476,40,145.52
614612b2f476,41,147.52
614612b2f476,42,152.54
614612b2f476,43,158.51
614612b2f476,44,159.54
614612b2f476,45,161.55
614612b2f476,46,162.52
614612b2f476,47,166.54
614612b2f476,48,167.56
614612b2f476,49,174.53
614612b2f476,50,175.54
5c97c423a4a2,1,13.13
5c97c423a4a2,2,13.13
5c97c423a4a2,3,13.13
5c97c423a4a2,4,28.28
5c97c423a4a2,5,28.28
5c97c423a4a2,6,32.66
5c97c423a4a2,7,32.66
5c97c423a4a2,8,32.66
5c97c423a4a2,9,32.66
5c97c423a4a2,10,39.51
5c97c423a4a2,11,56.39
5c97c423a4a2,12,58.61
5c97c423a4a2,13,58.65
5c97c423a4a2,14,58.65
5c97c423a4a2,15,62.33
5c97c423a4a2,16,84.57
5c97c423a4a2,17,91.35
5c97c423a4a2,18,91.53
5c97c423a4a2,19,91.53
5c97c423a4a2,20,118.45
5c97c423a4a2,21,118.48
5c97c423a4a2,22,118.52
5c97c423a4a2,23,118.52
5c97c423a4a2,24,119.57
5c97c423a4a2,25,125.54
5c97c423a4a2,26,125.54
5c97c423a4a2,27,125.54
5c97c423a4a2,28,125.54
5c97c423a4a2,29,125.55
5c97c423a4a2,30,125.55
5c97c423a4a2,31,126.4
5c97c423a4a2,32,144.46
5c97c423a4a2,33,165.65
5c97c423a4a2,34,166.35
5c97c423a4a2,35,166.36
5c97c423a4a2,36,166.36
5c97c423a4a2,37,166.39
5c97c423a4a2,38,166.4
5c97c423a4a2,39,166.43
5c97c423a4a2,40,167.33
5c97c423a4a2,41,182.54
5c97c423a4a2,42,182.54
5c97c423a4a2,43,182.54
5c97c423a4a2,44,182.54
5c97c423a4a2,45,182.55
5c97c423a4a2,46,196.26
5c97c423a4a2,47,197.26
5c97c423a4a2,48,210.27
5c97c423a4a2,49,211.6
5c97c423a4a2,50,215.35
9db8875634c1,1,0.13
9db8875634c1,2,0.13
9db8875634c1,3,0.15
9db8875634c1,4,0.16
9db8875634c1,5,0.16
9db8875634c1,6,0.24
9db8875634c1,7,0.26
9db8875634c1,8,0.26
9db8875634c1,9,0.27
9db8875634c1,10,0.28
9db8875634c1,11,0.28
9db8875634c1,12,0.33
9db8875634c1,13,0.33
9db8875634c1,14,0.34
9db8875634c1,15,0.34
9db8875634c1,16,0.36
9db8875634c1,17,0.36
9db8875634c1,18,0.36
9db8875634c1,19,0.37
9db8875634c1,20,0.38
9db8875634c1,21,0.38
9db8875634c1,22,0.39
9db8875634c1,23,0.39
9db8875634c1,24,0.39
9db8875634c1,25,0.4
9db8875634c1,26,0.42
9db8875634c1,27,0.42
9db8875634c1,28,0.46
9db8875634c1,29,0.49
9db8875634c1,30,0.51
9db8875634c1,31,0.64
9db8875634c1,32,0.66
9db8875634c1,33,1.08
9db8875634c1,34,1.08
9db8875634c1,35,1.15
9db8875634c1,36,1.17
9db8875634c1,37,1.3
9db8875634c1,38,1.31
9db8875634c1,39,1.32
9db8875634c1,40,1.32
9db8875634c1,41,1.33
9db8875634c1,42,1.34
9db8875634c1,43,1.35
9db8875634c1,44,1.36
9db8875634c1,45,1.39
9db8875634c1,46,1.4
9db8875634c1,47,1.4
9db8875634c1,48,1.4
9db8875634c1,49,1.56
9db8875634c1,50,1.57
39bd34ea6a63,1,1.01
39bd34ea6a63,2,1.01
39bd34ea6a63,3,1.02
39bd34ea6a63,4,1.86
39bd34ea6a63,5,1.86
39bd34ea6a63,6,1.86
39bd34ea6a63,7,2.96
39bd34ea6a63,8,2.96
39bd34ea6a63,9,2.96
39bd34ea6a63,10,3.95
39bd34ea6a63,11,3.95
39bd34ea6a63,12,3.95
39bd34ea6a63,13,5.01
39bd34ea6a63,14,5.01
39bd34ea6a63,15,5.01
39bd34ea6a63,16,5.85
39bd34ea6a63,17,5.85
39bd34ea6a63,18,5.85
39bd34ea6a63,19,6.87
39bd34ea6a63,20,6.87
39bd34ea6a63,21,6.87
39bd34ea6a63,22,7.89
39bd34ea6a63,23,7.9
39bd34ea6a63,24,7.9
39bd34ea6a63,25,8.84
39bd34ea6a63,26,8.84
39bd34ea6a63,27,8.85
39bd34ea6a63,28,10.02
39bd34ea6a63,29,10.02
39bd34ea6a63,30,10.02
39bd34ea6a63,31,10.8
39bd34ea6a63,32,10.8
39bd34ea6a63,33,10.8
39bd34ea6a63,34,14.0
39bd34ea6a63,35,14.0
39bd34ea6a63,36,14.0
39bd34ea6a63,37,15.0
39bd34ea6a63,38,15.0
39bd34ea6a63,39,15.0
39bd34ea6a63,40,17.0
39bd34ea6a63,41,17.0
39bd34ea6a63,42,17.0
39bd34ea6a63,43,18.91
39bd34ea6a63,44,18.91
39bd34ea6a63,45,18.92
39bd34ea6a63,46,19.83
39bd34ea6a63,47,19.83
39bd34ea6a63,48,19.84
39bd34ea6a63,49,21.89
39bd34ea6a63,50,21.89
e19d1e61bc00,1,2.26
e19d1e61bc00,2,6.27
e19d1e61bc00,3,18.22
e19d1e61bc00,4,25.54
e19d1e61bc00,5,32.52
e19d1e61bc00,6,35.5
e19d1e61bc00,7,43.44
e19d1e61bc00,8,55.24
e19d1e61bc00,9,59.52
e19d1e61bc00,10,61.21
e19d1e61bc00,11,67.24
e19d1e61bc00,12,68.22
e19d1e61bc00,13,95.33
e19d1e61bc00,14,113.3
e19d1e61bc00,15,114.24
e19d1e61bc00,16,120.24
e19d1e61bc00,17,132.28
e19d1e61bc00,18,134.42
e19d1e61bc00,19,163.28
e19d1e61bc00,20,186.35
e19d1e61bc00,21,189.35
e19d1e61bc00,22,190.34
e19d1e61bc00,23,192.21
e19d1e61bc00,24,196.21
e19d1e61bc00,25,198.26
e19d1e61bc00,26,199.22
e19d1e61bc00,27,201.29
e19d1e61bc00,28,202.23
e19d1e61bc00,29,207.47
e19d1e61bc00,30,216.25
e19d1e61bc00,31,216.28
e19d1e61bc00,32,219.22
e19d1e61bc00,33,222.24
e19d1e61bc00,34,223.27
e19d1e61bc00,35,252.21
e19d1e61bc00,36,252.28
e19d1e61bc00,37,296.26
e19d1e61bc00,38,305.61
e19d1e61bc00,39,316.28
e19d1e61bc00,40,408.25
e19d1e61bc00,41,416.22
e19d1e61bc00,42,422.51
e19d1e61bc00,43,431.26
e19d1e61bc00,44,434.31
e19d1e61bc00,45,437.24
e19d1e61bc00,46,440.38
e19d1e61bc00,47,441.59
e19d1e61bc00,48,443.23
e19d1e61bc00,49,446.25
e19d1e61bc00,50,450.21
582826a355c2,1,1.69
582826a355c2,2,4.35
582826a355c2,3,9.4
582826a355c2,4,11.4
582826a355c2,5,12.93
582826a355c2,6,17.39
582826a355c2,7,19.41
582826a355c2,8,24.33
582826a355c2,9,31.38
582826a355c2,10,32.43
582826a355c2,11,34.59
582826a355c2,12,40.37
582826a355c2,13,41.37
582826a355c2,14,46.36
582826a355c2,15,57.63
582826a355c2,16,62.38
582826a355c2,17,70.35
582826a355c2,18,71.35
582826a355c2,19,75.36
582826a355c2,20,79.37
582826a355c2,21,81.39
582826a355c2,22,84.4
582826a355c2,23,86.38
582826a355c2,24,87.36
582826a355c2,25,88.36
582826a355c2,26,93.37
582826a355c2,27,99.39
582826a355c2,28,103.38
582826a355c2,29,104.38
582826a355c2,30,106.34
582826a355c2,31,108.37
582826a355c2,32,111.41
582826a355c2,33,112.37
582826a355c2,34,116.37
582826a355c2,35,121.38
582826a355c2,36,122.39
582826a355c2,37,124.35
582826a355c2,38,125.31
582826a355c2,39,126.35
582826a355c2,40,128.38
582826a355c2,41,131.35
582826a355c2,42,133.36
582826a355c2,43,134.34
582826a355c2,44,137.35
582826a355c2,45,138.34
582826a355c2,46,139.4
582826a355c2,47,140.41
582826a355c2,48,155.46
582826a355c2,49,157.37
582826a355c2,50,158.41
cfed204fa81b,1,0.24
cfed204fa81b,2,2.72
cfed204fa81b,3,3.56
cfed204fa81b,4,4.1
cfed204fa81b,5,4.15
cfed204fa81b,6,5.25
cfed204fa81b,7,5.56
cfed204fa81b,8,6.73
cfed204fa81b,9,8.12
cfed204fa81b,10,8.33
cfed204fa81b,11,9.07
cfed204fa81b,12,9.43
cfed204fa81b,13,9.55
cfed204fa81b,14,10.29
cfed204fa81b,15,11.13
cfed204fa81b,16,11.34
cfed204fa81b,17,11.66
cfed204fa81b,18,12.66
cfed204fa81b,19,13.31
cfed204fa81b,20,14.44
cfed204fa81b,21,15.3
cfed204fa81b,22,15.7
cfed204fa81b,23,16.15
cfed204fa81b,24,16.36
cfed204fa81b,25,17.38
cfed204fa81b,26,21.23
cfed204fa81b,27,22.35
cfed204fa81b,28,23.25
cfed204fa81b,29,23.54
cfed204fa81b,30,24.11
cfed204fa81b,31,24.22
cfed204fa81b,32,24.56
cfed204fa81b,33,25.16
cfed204fa81b,34,25.31
cfed204fa81b,35,25.69
cfed204fa81b,36,26.14
cfed204fa81b,37,26.31
cfed204fa81b,38,27.13
cfed204fa81b,39,27.23
cfed204fa81b,40,27.51
cfed204fa81b,41,28.16
cfed204fa81b,42,28.63
cfed204fa81b,43,29.21
cfed204fa81b,44,29.41
cfed204fa81b,45,29.66
cfed204fa81b,46,30.56
cfed204fa81b,47,35.32
cfed204fa81b,48,36.15
cfed204fa81b,49,36.39
cfed204fa81b,50,37.18
44027ea5909e,1,0.72
44027ea5909e,2,1.72
44027ea5909e,3,2.72
44027ea5909e,4,3.72
44027ea5909e,5,4.72
44027ea5909e,6,5.72
44027ea5909e,7,6.72
44027ea5909e,8,7.72
44027ea5909e,9,8.72
44027ea5909e,10,9.72
44027ea5909e,11,10.72
44027ea5909e,12,11.72
44027ea5909e,13,12.72
44027ea5909e,14,13.72
44027ea5909e,15,14.72
44027ea5909e,16,15.72
44027ea5909e,17,16.72
44027ea5909e,18,17.72
44027ea5909e,19,18.72
44027ea5909e,20,19.72
44027ea5909e,21,20.72
44027ea5909e,22,21.72
44027ea5909e,23,22.66
44027ea5909e,24,23.72
44027ea5909e,25,24.72
44027ea5909e,26,25.72
44027ea5909e,27,26.72
44027ea5909e,28,27.72
44027ea5909e,29,28.72
44027ea5909e,30,29.72
44027ea5909e,31,30.72
44027ea5909e,32,31.72
44027ea5909e,33,32.72
44027ea5909e,34,34.72
44027ea5909e,35,35.72
44027ea5909e,36,36.72
44027ea5909e,37,37.72
44027ea5909e,38,38.72
44027ea5909e,39,39.72
44027ea5909e,40,40.72
44027ea5909e,41,41.72
44027ea5909e,42,42.72
44027ea5909e,43,43.72
44027ea5909e,44,44.72
44027ea5909e,45,45.72
44027ea5909e,46,46.72
44027ea5909e,47,47.72
44027ea5909e,48,48.72
44027ea5909e,49,49.72
44027ea5909e,50,51.72
ca87220d17aa,1,0.15
ca87220d17aa,2,1.24
ca87220d17aa,3,4.06
ca87220d17aa,4,6.13
ca87220d17aa,5,7.1
ca87220d17aa,6,8.01
ca87220d17aa,7,8.94
ca87220d17aa,8,11.02
ca87220d17aa,9,12.0
ca87220d17aa,10,13.02
ca87220d17aa,11,13.95
ca87220d17aa,12,16.02
ca87220d17aa,13,17.15
ca87220d17aa,14,19.05
ca87220d17aa,15,21.06
ca87220d17aa,16,23.17
ca87220d17aa,17,24.97
ca87220d17aa,18,28.03
ca87220d17aa,19,30.05
ca87220d17aa,20,33.01
ca87220d17aa,21,35.06
ca87220d17aa,22,36.2
ca87220d17aa,23,37.07
ca87220d17aa,24,40.07
ca87220d17aa,25,43.13
ca87220d17aa,26,45.12
ca87220d17aa,27,47.21
ca87220d17aa,28,49.21
ca87220d17aa,29,50.1
ca87220d17aa,30,52.24
ca87220d17aa,31,54.19
ca87220d17aa,32,55.12
ca87220d17aa,33,57.13
ca87220d17aa,34,59.17
ca87220d17aa,35,60.13
ca87220d17aa,36,61.2
ca87220d17aa,37,62.22
ca87220d17aa,38,63.14
ca87220d17aa,39,64.26
ca87220d17aa,40,66.08
ca87220d17aa,41,67.11
ca87220d17aa,42,68.27
ca87220d17aa,43,70.22
ca87220d17aa,44,71.32
ca87220d17aa,45,72.31
ca87220d17aa,46,73.26
ca87220d17aa,47,74.28
ca87220d17aa,48,75.27
ca87220d17aa,49,76.32
ca87220d17aa,50,77.15
55976c57b779,1,0.32
55976c57b779,2,0.44
55976c57b779,3,0.48
55976c57b779,4,0.51
55976c57b779,5,1.32
55976c57b779,6,1.4
55976c57b779,7,1.49
55976c57b779,8,2.4
55976c57b779,9,2.48
55976c57b779,10,2.65
55976c57b779,11,3.32
55976c57b779,12,3.4
55976c57b779,13,3.48
55976c57b779,14,4.4
55976c57b779,15,4.4
55976c57b779,16,4.48
55976c57b779,17,4.78
55976c57b779,18,5.32
55976c57b779,19,5.46
55976c57b779,20,5.48
55976c57b779,21,5.78
55976c57b779,22,6.4
55976c57b779,23,6.49
55976c57b779,24,6.78
55976c57b779,25,7.4
55976c57b779,26,7.49
55976c57b779,27,7.78
55976c57b779,28,8.4
55976c57b779,29,8.49
55976c57b779,30,8.78
55976c57b779,31,9.36
55976c57b779,32,9.44
55976c57b779,33,9.55
55976c57b779,34,9.57
55976c57b779,35,10.32
55976c57b779,36,10.4
55976c57b779,37,10.49
55976c57b779,38,11.32
55976c57b779,39,11.4
55976c57b779,40,11.49
55976c57b779,41,12.32
55976c57b779,42,12.4
55976c57b779,43,12.48
55976c57b779,44,13.4
55976c57b779,45,13.48
55976c57b779,46,13.55
55976c57b779,47,13.57
55976c57b779,48,14.4
55976c57b779,49,14.48
55976c57b779,50,14.57
0aaf9d108f23,1,1.31
0aaf9d108f23,2,4.3
0aaf9d108f23,3,7.32
0aaf9d108f23,4,10.32
0aaf9d108f23,5,14.32
0aaf9d108f23,6,18.31
0aaf9d108f23,7,22.26
0aaf9d108f23,8,23.31
0aaf9d108f23,9,27.32
0aaf9d108f23,10,30.33
0aaf9d108f23,11,37.3
0aaf9d108f23,12,42.26
0aaf9d108f23,13,44.33
0aaf9d108f23,14,47.25
0aaf9d108f23,15,55.26
0aaf9d108f23,16,60.26
0aaf9d108f23,17,63.31
0aaf9d108f23,18,67.31
0aaf9d108f23,19,72.32
0aaf9d108f23,20,74.27
0aaf9d108f23,21,83.25
0aaf9d108f23,22,85.32
0aaf9d108f23,23,87.28
0aaf9d108f23,24,90.29
0aaf9d108f23,25,92.28
0aaf9d108f23,26,99.29
0aaf9d108f23,27,101.3
0aaf9d108f23,28,104.25
0aaf9d108f23,29,107.55
0aaf9d108f23,30,110.29
0aaf9d108f23,31,113.28
0aaf9d108f23,32,117.29
0aaf9d108f23,33,120.31
0aaf9d108f23,34,124.24
0aaf9d108f23,35,126.25
0aaf9d108f23,36,129.31
0aaf9d108f23,37,132.32
0aaf9d108f23,38,135.35
0aaf9d108f23,39,138.32
0aaf9d108f23,40,140.32
0aaf9d108f23,41,142.24
0aaf9d108f23,42,145.31
0aaf9d108f23,43,147.25
0aaf9d108f23,44,151.26
0aaf9d108f23,45,153.25
0aaf9d108f23,46,158.25
0aaf9d108f23,47,165.25
0aaf9d108f23,48,172.23
0aaf9d108f23,49,177.23
0aaf9d108f23,50,179.21
42117e0def20,1,0.4
42117e0def20,2,2.14
42117e0def20,3,5.4
42117e0def20,4,7.16
42117e0def20,5,9.39
42117e0def20,6,11.15
42117e0def20,7,13.4
42117e0def20,8,14.39
42117e0def20,9,15.4
42117e0def20,10,17.4
42117e0def20,11,19.15
42117e0def20,12,21.4
42117e0def20,13,22.4
42117e0def20,14,25.14
42117e0def20,15,26.4
42117e0def20,16,28.39
42117e0def20,17,29.15
42117e0def20,18,30.4
42117e0def20,19,32.4
42117e0def20,20,34.4
42117e0def20,21,36.4
42117e0def20,22,38.4
42117e0def20,23,39.4
